cv	end	hash	start	dataset	estimator	estimator	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results
8	2023-05-12 18:40:44.991959	3074f48049261f543cfedcdb839846baf7bdf770d759a0789d9e8635ba746ca3	2023-05-12 18:33:52.380159	enzymes	y_reconstruction.estimators.bxt_gso	bxt_gso	1.0	1.0	1.0	1.0	1.0	1.0	0.2521108972352072	0.6685345622119816	0.17261055634807418	0.9692582444814729	0.18792571003615008	0.6933833941154548	0.7771453298812975	0.8927216021317657	0.5658663205710577	0.989620270492968	0.5858726769069448	0.9066672023643608	0.1848785949445299	0.6287771739130434	0.15835777126099707	0.9757455702660394	0.16254255841503382	0.6959876019021739	182.69680404663086	166.62962675094604
9	2023-05-12 18:40:44.991959	3074f48049261f543cfedcdb839846baf7bdf770d759a0789d9e8635ba746ca3	2023-05-12 18:33:52.380159	enzymes	y_reconstruction.estimators.bxt_gso	bxt_gso	1.0	1.0	1.0	1.0	1.0	1.0	0.42855677722989033	0.7583616560907636	0.16035482770385534	0.9709129380902861	0.21577093934281913	0.8248107138590567	0.7841938589230392	0.8960595563294644	0.5831798649478207	0.9894011927989989	0.6009395830713635	0.9161982532603703	0.3528131844942067	0.7085293795820111	0.1778975741239892	0.9766396255532498	0.21076533869874337	0.8084527108353565	224.2105152606964	174.9031162261963
10	2023-05-12 18:40:44.991959	3074f48049261f543cfedcdb839846baf7bdf770d759a0789d9e8635ba746ca3	2023-05-12 18:33:52.380159	enzymes	y_reconstruction.estimators.bxt_gso	bxt_gso	1.0	1.0	1.0	1.0	1.0	1.0	0.3370605007911013	0.7264850067669083	0.19726027397260273	0.9736508871289389	0.2319342139381247	0.829986297287737	0.767925172021892	0.89758008992538	0.5499383477188655	0.9888967647139552	0.5746180615549084	0.9101685263278468	0.23989878023727695	0.6631602433874876	0.20312500000000003	0.9779719547933885	0.21120600745366636	0.7769758228019936	221.8011405467987	180.74506640434265
11	2023-05-12 18:40:44.991959	3074f48049261f543cfedcdb839846baf7bdf770d759a0789d9e8635ba746ca3	2023-05-12 18:33:52.380159	enzymes	y_reconstruction.estimators.bxt_gso	bxt_gso	1.0	1.0	1.0	1.0	1.0	1.0	0.29011176704597164	0.7213209303983832	0.21784472769409038	0.9730272075545605	0.24494926763319597	0.7906076074523951	0.7624095235323058	0.8854017373604928	0.5343709468223087	0.9890702566326409	0.5578971911890733	0.9062178843014397	0.22401155502667464	0.6677384904606909	0.20157068062827221	0.9740626249176028	0.21054476465169103	0.7279161894627707	212.92860531806946	182.37461233139038
12	2023-05-12 18:40:44.991959	3074f48049261f543cfedcdb839846baf7bdf770d759a0789d9e8635ba746ca3	2023-05-12 18:33:52.380159	enzymes	y_reconstruction.estimators.bxt_gso	bxt_gso	0.9999985588467892	0.9999939087160182	0.9993997599039617	0.9999879433297683	0.9993938522925806	0.9999999926831423	0.28651397145842183	0.6842412656863804	0.17370733355863469	0.9683626931236017	0.19524739312450595	0.7078469596741994	0.7450251348576904	0.8792068370641581	0.4619799139167862	0.9891130418644181	0.498872283191697	0.8907951645510886	0.16924937355296632	0.6088619301490589	0.14107883817427389	0.9734588115106833	0.1404643679008496	0.6966148302428359	216.8957998752594	185.56613898277283
13	2023-05-12 18:40:44.991959	3074f48049261f543cfedcdb839846baf7bdf770d759a0789d9e8635ba746ca3	2023-05-12 18:33:52.380159	enzymes	y_reconstruction.estimators.bxt_gso	bxt_gso	1.0	1.0	1.0	1.0	1.0	1.0	0.4742014337877233	0.7956397617046883	0.1973001038421599	0.9720739273070097	0.2593833284815174	0.8380602478831665	0.7589736843540291	0.8904565223253817	0.5205655526992288	0.9888209218062688	0.5487520843883728	0.8969213982534069	0.23437738556921772	0.7209786135724199	0.16011644832605532	0.9788136272501295	0.20275705140963912	0.729548029482488	213.96187162399292	172.10347819328308
14	2023-05-12 18:40:44.991959	3074f48049261f543cfedcdb839846baf7bdf770d759a0789d9e8635ba746ca3	2023-05-12 18:33:52.380159	enzymes	y_reconstruction.estimators.bxt_gso	bxt_gso	0.9999986681264001	0.9999939246658567	0.9994229659549912	0.9999879792881625	0.9994170604951864	0.9999999929846026	0.361065727972021	0.7269248172376575	0.21963927855711424	0.9741766495977816	0.24896153071722715	0.8168689261133274	0.7629770800374007	0.8980077504626652	0.48765432098765427	0.987961355527026	0.5257362003857656	0.910447471240778	0.101243199049368	0.5865197418790331	0.08472012102874432	0.9764558913754339	0.09064890492250233	0.724631451071077	243.00349259376526	167.71118092536926
15	2023-05-12 18:40:44.991959	3074f48049261f543cfedcdb839846baf7bdf770d759a0789d9e8635ba746ca3	2023-05-12 18:33:52.380159	enzymes	y_reconstruction.estimators.bxt_gso	bxt_gso	0.9999985343169532	0.9999939276540706	0.9993946731234867	0.9999879794582791	0.999388787533236	0.9999999926440388	0.3235808482751025	0.7297227680996039	0.22168340838240388	0.9702649624647114	0.2506041007128266	0.8021495458486595	0.7535926482999162	0.8906407970722738	0.4753363228699552	0.9881526142434902	0.5133908414552613	0.8999547562404819	0.12078024685602765	0.6664915928880033	0.16178521617852162	0.97618922094632	0.18115294898374437	0.7356426182513138	215.8116579055786	178.87369775772095
0	2023-05-12 18:40:49.297651	44e0fd34d567ef4ccc53d571cef15a01a51b40402d85b6c194616f603a57ef4e	2023-05-12 18:40:45.013914	nuclear_receptors	y_reconstruction.estimators.brf_gso	brf_gso	0.9921531701192718	0.9964589235127479	0.9557522123893806	0.9935549148925676	0.9532954771575798	0.9996721225474767	0.31139351363391776	0.7203187250996016	0.28125	0.8667210895829317	0.262201993225872	0.7248339973439574	0.29399891752548757	0.6821458863443597	0.3404255319148936	0.9010546460714434	0.2932245993760489	0.7251908396946565	0.07568027210884354	0.5824561403508772	0.1	0.8733070500927643	0.07502542388247753	0.6087719298245613	1.947113275527954	2.154592752456665
1	2023-05-12 18:40:49.297651	44e0fd34d567ef4ccc53d571cef15a01a51b40402d85b6c194616f603a57ef4e	2023-05-12 18:40:45.013914	nuclear_receptors	y_reconstruction.estimators.brf_gso	brf_gso	1.0	1.0	1.0	1.0	1.0	1.0	0.3893224972331798	0.7336099585062241	0.4166666666666667	0.8624523264683447	0.35746118206890853	0.7490456431535271	0.372079533369856	0.7309132814750792	0.25806451612903225	0.8774721003830992	0.25574207558443324	0.7343704984154422	0.22676069703243618	0.5069444444444444	0.10526315789473685	0.8387554843525278	0.012046968725545984	0.6354166666666666	1.9629814624786377	2.126664638519287
2	2023-05-12 18:40:49.297651	44e0fd34d567ef4ccc53d571cef15a01a51b40402d85b6c194616f603a57ef4e	2023-05-12 18:40:45.013914	nuclear_receptors	y_reconstruction.estimators.brf_gso	brf_gso	1.0	1.0	1.0	1.0	1.0	1.0	0.2047517157023247	0.7331896551724137	0.3272727272727273	0.8799820249286741	0.3023526152491921	0.7100574712643677	0.4444773770557743	0.7573260073260073	0.31034482758620696	0.8926203375907055	0.30770145050543	0.7639979068550498	0.1559107559107559	0.5297619047619048	0.14285714285714285	0.7902097902097902	0.03764616262105214	0.46768707482993194	1.9795546531677246	2.1528775691986084
3	2023-05-12 18:40:49.297651	44e0fd34d567ef4ccc53d571cef15a01a51b40402d85b6c194616f603a57ef4e	2023-05-12 18:40:45.013914	nuclear_receptors	y_reconstruction.estimators.brf_gso	brf_gso	0.9924242424242424	0.9965469613259669	0.9565217391304348	0.9937099270134935	0.9541153472008888	0.9996860873932698	0.4342707868540513	0.8113120784794605	0.3492063492063492	0.8733771486244316	0.3610250276389315	0.8120784794604538	0.40043194057707576	0.699814126394052	0.3333333333333333	0.8932993835432859	0.29253677255390875	0.6827757125154894	0.5435897435897437	0.9431818181818181	0.375	0.9211406063815702	0.4522670168666454	0.9507575757575758	1.9126355648040771	2.1193506717681885
4	2023-05-12 18:40:49.297651	44e0fd34d567ef4ccc53d571cef15a01a51b40402d85b6c194616f603a57ef4e	2023-05-12 18:40:45.013914	nuclear_receptors	y_reconstruction.estimators.brf_gso	brf_gso	0.981318111053451	0.9958275382475661	0.9318181818181819	0.9923578626607149	0.9300864537292473	0.9993893958411073	0.23666309914150163	0.7030839895013123	0.21875	0.8627377739219845	0.2125712884197407	0.7042322834645669	0.3789566405553122	0.649436455499417	0.3513513513513513	0.8403546403546405	0.2601109727611499	0.5755926933540615	0.12364969135802469	0.6304347826086957	0.1935483870967742	0.8083866977876194	0.14347013892221108	0.7146739130434783	2.0552031993865967	2.17014741897583
5	2023-05-12 18:40:49.297651	44e0fd34d567ef4ccc53d571cef15a01a51b40402d85b6c194616f603a57ef4e	2023-05-12 18:40:45.013914	nuclear_receptors	y_reconstruction.estimators.brf_gso	brf_gso	1.0	1.0	1.0	1.0	1.0	1.0	0.30167229576344184	0.618089430894309	0.2545454545454545	0.8644596052739053	0.18423984710532745	0.6038617886178861	0.2479229104229104	0.5911458333333334	0.23728813559322035	0.8525032259935335	0.1543033499620919	0.49495442708333337	0.19574797977437083	0.5832579185520361	0.27586206896551724	0.794873307572048	0.15281633032295994	0.618552036199095	1.8183574676513672	2.1018707752227783
6	2023-05-12 18:40:49.297651	44e0fd34d567ef4ccc53d571cef15a01a51b40402d85b6c194616f603a57ef4e	2023-05-12 18:40:45.013914	nuclear_receptors	y_reconstruction.estimators.brf_gso	brf_gso	1.0	1.0	1.0	1.0	1.0	1.0	0.15541781369087498	0.6210992907801418	0.1724137931034483	0.8550502262518781	0.13375782708328893	0.7363475177304966	0.33482900707774044	0.6217236467236467	0.2857142857142857	0.8429290415353133	0.1991335177270058	0.5371794871794872	0.2951308250670859	0.632716049382716	0.29411764705882354	0.7780883663236605	0.18838786672701394	0.654320987654321	1.8965296745300293	2.084961414337158
7	2023-05-12 18:40:49.297651	44e0fd34d567ef4ccc53d571cef15a01a51b40402d85b6c194616f603a57ef4e	2023-05-12 18:40:45.013914	nuclear_receptors	y_reconstruction.estimators.brf_gso	brf_gso	0.9836363636363636	0.9959183673469387	0.9361702127659575	0.9925278488828433	0.9342463949786545	0.999443413729128	0.4245898351161509	0.7892156862745098	0.3333333333333333	0.9252161306861375	0.34735083773633524	0.8359010270774977	0.36094238490966624	0.6431435445068163	0.34375	0.8596574605451937	0.26367947298707073	0.5460438385458434	0.16269279353582838	0.49623493975903615	0.1	0.8195360195360194	-0.006302049295794421	0.5798192771084337	1.9062936305999756	2.105839967727661
8	2023-05-12 18:40:49.297651	44e0fd34d567ef4ccc53d571cef15a01a51b40402d85b6c194616f603a57ef4e	2023-05-12 18:40:45.013914	nuclear_receptors	y_reconstruction.estimators.brf_gso	brf_gso	0.9838097647356439	0.9946018893387314	0.9365079365079364	0.9902903232753978	0.9333219673061774	0.9992680527916924	0.4425811285186285	0.8022388059701493	0.3	0.8895999999999998	0.3248430873433362	0.7829601990049752	0.07442097376307902	0.5471026770586243	0.12765957446808512	0.8631889505839189	0.06114868506687311	0.3773297187394104	0.14236861411231158	0.532051282051282	0.13333333333333333	0.8591970121381886	0.053376051268362375	0.7094017094017094	1.8328607082366943	2.0969462394714355
9	2023-05-12 18:40:49.297651	44e0fd34d567ef4ccc53d571cef15a01a51b40402d85b6c194616f603a57ef4e	2023-05-12 18:40:45.013914	nuclear_receptors	y_reconstruction.estimators.brf_gso	brf_gso	1.0	1.0	1.0	1.0	1.0	1.0	0.38322335745707387	0.6787439613526569	0.39344262295081966	0.8745122563628426	0.32306990566476945	0.6443419704289269	0.12692307692307692	0.45916638427651646	0.04	0.8424186046511628	-0.05118981462541658	0.26804473059979667	0.05672895516271891	0.4230769230769231	0.0	0.817142857142857	-0.11322770341445958	0.28846153846153844	2.0242888927459717	2.065415143966675
10	2023-05-12 18:40:49.297651	44e0fd34d567ef4ccc53d571cef15a01a51b40402d85b6c194616f603a57ef4e	2023-05-12 18:40:45.013914	nuclear_receptors	y_reconstruction.estimators.brf_gso	brf_gso	1.0	1.0	1.0	1.0	1.0	1.0	0.21360376610581958	0.6669655309822673	0.30769230769230765	0.8531699070160608	0.2426678277971479	0.6925682406853955	0.1511709815679717	0.5124269005847953	0.11940298507462686	0.8069003618921176	0.01620560849010534	0.4103313840155945	0.025	0.33116883116883117	0.0	0.7805605247465713	-0.08058229640253803	0.49350649350649356	1.9093880653381348	2.1144981384277344
11	2023-05-12 18:40:49.297651	44e0fd34d567ef4ccc53d571cef15a01a51b40402d85b6c194616f603a57ef4e	2023-05-12 18:40:45.013914	nuclear_receptors	y_reconstruction.estimators.brf_gso	brf_gso	0.9843137254901961	0.9947368421052631	0.9375	0.9905229707058975	0.9343794815169456	0.999298245614035	0.4152905027236578	0.6971522453450164	0.3225806451612903	0.930212059857815	0.2978565265446728	0.7825848849945235	0.15160015875306682	0.5594255529877847	0.13114754098360656	0.8376136011179441	0.06709646661641681	0.40244305051172	0.21783364661654137	0.5972222222222222	0.2222222222222222	0.8465254552211073	0.1436067394758882	0.7476851851851851	2.1122632026672363	2.117776393890381
12	2023-05-12 18:40:49.297651	44e0fd34d567ef4ccc53d571cef15a01a51b40402d85b6c194616f603a57ef4e	2023-05-12 18:40:45.013914	nuclear_receptors	y_reconstruction.estimators.brf_gso	brf_gso	0.9939817043813192	0.9966124661246613	0.9612403100775194	0.9938605020051748	0.9586989457846643	0.9997268117842469	0.39649548708372234	0.7578616352201257	0.30769230769230765	0.8768731268731269	0.30320501091455765	0.7631446540880503	0.2732437113088326	0.5456521739130434	0.09836065573770492	0.8366361490407814	0.044600464994128994	0.6530434782608695	0.04421952957947256	0.35185185185185186	0.0	0.7796352583586627	-0.1217161238900369	0.49588477366255146	2.021507978439331	2.119715690612793
13	2023-05-12 18:40:49.297651	44e0fd34d567ef4ccc53d571cef15a01a51b40402d85b6c194616f603a57ef4e	2023-05-12 18:40:45.013914	nuclear_receptors	y_reconstruction.estimators.brf_gso	brf_gso	1.0	1.0	1.0	1.0	1.0	1.0	0.4887021605502833	0.7693602693602694	0.5074626865671642	0.8920228616407964	0.4544332072404845	0.7480603132777046	0.308592132505176	0.5205395462906193	0.060606060606060594	0.8272105109061632	0.01605397302556912	0.5159411404046598	0.07515462679397106	0.4358974358974359	0.06666666666666667	0.744927536231884	-0.07308816827558577	0.3920940170940171	2.0983123779296875	2.15903902053833
14	2023-05-12 18:40:49.297651	44e0fd34d567ef4ccc53d571cef15a01a51b40402d85b6c194616f603a57ef4e	2023-05-12 18:40:45.013914	nuclear_receptors	y_reconstruction.estimators.brf_gso	brf_gso	1.0	1.0	1.0	1.0	1.0	1.0	0.3003788040432347	0.7548209366391184	0.3529411764705882	0.8645977655868337	0.3282572972645066	0.7614784205693297	0.36584672752098363	0.5421940928270043	0.08450704225352113	0.8177606278421354	0.03648987041917809	0.6411157993436474	0.07037475052180935	0.6013513513513513	0.14285714285714285	0.7781593406593407	0.09687303228651606	0.5456081081081081	1.9397766590118408	2.134753704071045
15	2023-05-12 18:40:49.297651	44e0fd34d567ef4ccc53d571cef15a01a51b40402d85b6c194616f603a57ef4e	2023-05-12 18:40:45.013914	nuclear_receptors	y_reconstruction.estimators.brf_gso	brf_gso	0.9935897435897436	0.9967105263157895	0.9600000000000001	0.9940143282620947	0.9576032835067954	0.9997258771929824	0.29950027976485993	0.7241587993221981	0.32786885245901637	0.872568800534085	0.2955698771206097	0.8018639554587267	0.2909502077322229	0.544404093760317	0.1176470588235294	0.8193402993963348	0.04768750655160158	0.626939584021129	-0.0	0.717948717948718	0.0	0.8358208955223879	0.0		1.9660251140594482	2.1339638233184814
0	2023-05-12 18:41:22.798395	beddb1bec150d541520ec959ba98ddcd4c2a375ac52291b44e0a7260185ce2e5	2023-05-12 18:40:49.322942	gpcr	y_reconstruction.estimators.brf_gso	brf_gso	1.0	1.0	1.0	1.0	1.0	1.0	0.22398787548945326	0.7669010563235688	0.20882352941176469	0.9067168558493912	0.24595930457394022	0.8476700734088115	0.33228099800785754	0.7936942364517887	0.22440087145969498	0.8769445346788399	0.26728236890239865	0.8340591559801475	0.08878552968269811	0.7000673551863494	0.1097852028639618	0.8172487516986662	0.13897659423639389	0.7542546026044006	27.9398250579834	2.3683571815490723
1	2023-05-12 18:41:22.798395	beddb1bec150d541520ec959ba98ddcd4c2a375ac52291b44e0a7260185ce2e5	2023-05-12 18:40:49.322942	gpcr	y_reconstruction.estimators.brf_gso	brf_gso	1.0	1.0	1.0	1.0	1.0	1.0	0.22356327489436081	0.7605212774286304	0.20760233918128654	0.9057477454271405	0.24190023561225563	0.8176655919412199	0.34624584507489614	0.8032561608859052	0.2272240085744909	0.8756065002959974	0.2740162377686788	0.841205496743839	0.07287963974660076	0.6939604849573417	0.10574712643678161	0.8090867075973142	0.13313441387603178	0.7502357431522226	26.882537603378296	2.6256399154663086
2	2023-05-12 18:41:22.798395	beddb1bec150d541520ec959ba98ddcd4c2a375ac52291b44e0a7260185ce2e5	2023-05-12 18:40:49.322942	gpcr	y_reconstruction.estimators.brf_gso	brf_gso	1.0	1.0	1.0	1.0	1.0	1.0	0.2601255243607852	0.8137134879725085	0.21313868613138687	0.9086212738064279	0.2711124244022584	0.8946789089347078	0.38915641544874224	0.8159091484353248	0.2100840336134454	0.8727407903912	0.26785978712921776	0.8602845017422779	0.0924336180562437	0.7116668580521334	0.1549636803874092	0.8224069503942386	0.17469955785627328	0.767589691431946	25.51715660095215	2.384169578552246
3	2023-05-12 18:41:22.798395	beddb1bec150d541520ec959ba98ddcd4c2a375ac52291b44e0a7260185ce2e5	2023-05-12 18:40:49.322942	gpcr	y_reconstruction.estimators.brf_gso	brf_gso	1.0	1.0	1.0	1.0	1.0	1.0	0.30887729128681535	0.7260063982937883	0.23759791122715404	0.8902955889393739	0.2419987072667189	0.8279212123520308	0.3059671254978008	0.7632183014951549	0.17237798546209762	0.8673582208616845	0.21502419394775665	0.7915940549000456	0.12756765326908343	0.733851149727927	0.16764132553606237	0.7734093214829613	0.19452495314392165	0.8111140366274647	27.477654933929443	2.5523364543914795
4	2023-05-12 18:41:22.798395	beddb1bec150d541520ec959ba98ddcd4c2a375ac52291b44e0a7260185ce2e5	2023-05-12 18:40:49.322942	gpcr	y_reconstruction.estimators.brf_gso	brf_gso	1.0	1.0	1.0	1.0	1.0	1.0	0.2361907392717867	0.7634123283296071	0.22107081174438684	0.9205980309018812	0.2548817746040286	0.8350456723091664	0.5013555866455337	0.7648777987956983	0.2746478873239437	0.8861499816325072	0.2870050281098523	0.7929580755288602	0.06185862422996288	0.6238496932515337	0.10282776349614396	0.8260113225765554	0.09599960994032361	0.702569018404908	25.083399772644043	2.3588645458221436
5	2023-05-12 18:41:22.798395	beddb1bec150d541520ec959ba98ddcd4c2a375ac52291b44e0a7260185ce2e5	2023-05-12 18:40:49.322942	gpcr	y_reconstruction.estimators.brf_gso	brf_gso	1.0	1.0	1.0	1.0	1.0	1.0	0.36404108410627123	0.7984213917525773	0.2163009404388715	0.9143662359556406	0.2670002314070644	0.8410250214776631	0.5035035052848094	0.7885106276224105	0.3023255813953488	0.8996275382415647	0.3205038769641635	0.8156833476540206	0.07460162238971803	0.6234026148722912	0.12359550561797752	0.8402398825469632	0.1077516329367469	0.7038173198379238	26.417096614837646	2.6503677368164062
6	2023-05-12 18:41:22.798395	beddb1bec150d541520ec959ba98ddcd4c2a375ac52291b44e0a7260185ce2e5	2023-05-12 18:40:49.322942	gpcr	y_reconstruction.estimators.brf_gso	brf_gso	1.0	1.0	1.0	1.0	1.0	1.0	0.25373811699232063	0.7726002170410076	0.2066666666666667	0.9180305189862424	0.2485466359868143	0.8308573667883411	0.517018861132606	0.7868169589604325	0.30604026845637583	0.9034095157875416	0.32277754758648053	0.8048748762721758	0.07661259256879681	0.6335355763927193	0.1377245508982036	0.8506784222548954	0.12245865782965654	0.7315341580647703	25.10551691055298	2.3162598609924316
7	2023-05-12 18:41:22.798395	beddb1bec150d541520ec959ba98ddcd4c2a375ac52291b44e0a7260185ce2e5	2023-05-12 18:40:49.322942	gpcr	y_reconstruction.estimators.brf_gso	brf_gso	1.0	1.0	1.0	1.0	1.0	1.0	0.3102161024903852	0.7190833626621682	0.24822695035460993	0.9182284146059765	0.2512708929776499	0.8207451951277724	0.3928448089993976	0.7369624954704674	0.23444283646888572	0.9048494451995177	0.24833601159131014	0.7432660949390024	0.18081622602168607	0.6968164578784047	0.2573099415204678	0.8525931524488621	0.23031550040706658	0.7798581145322899	25.775696992874146	2.4113380908966064
8	2023-05-12 18:41:22.798395	beddb1bec150d541520ec959ba98ddcd4c2a375ac52291b44e0a7260185ce2e5	2023-05-12 18:40:49.322942	gpcr	y_reconstruction.estimators.brf_gso	brf_gso	1.0	1.0	1.0	1.0	1.0	1.0	0.2510884500885061	0.7995116720860576	0.22373806275579808	0.9017093739653876	0.2716459687088688	0.855840704870459	0.4249814141563538	0.8483813408106042	0.24372759856630824	0.9285777545391631	0.31115602834903144	0.8657420041684786	0.12709299599229817	0.7519786910197869	0.1735159817351598	0.9098790263454705	0.21415599035930802	0.778462709284627	27.54587435722351	2.1494603157043457
9	2023-05-12 18:41:22.798395	beddb1bec150d541520ec959ba98ddcd4c2a375ac52291b44e0a7260185ce2e5	2023-05-12 18:40:49.322942	gpcr	y_reconstruction.estimators.brf_gso	brf_gso	1.0	1.0	1.0	1.0	1.0	1.0	0.31193992460130615	0.7921132306983565	0.21910828025477705	0.8940070181875598	0.2640830712178919	0.8257575254206506	0.4929918918887188	0.8661003294236377	0.2681159420289855	0.9308235200227254	0.33753136453293564	0.8872849356778129	0.11104683379638212	0.6986693124781137	0.12389380530973453	0.9041848871493993	0.15377196126917905	0.7635695109139723	26.778526782989502	2.605449914932251
10	2023-05-12 18:41:22.798395	beddb1bec150d541520ec959ba98ddcd4c2a375ac52291b44e0a7260185ce2e5	2023-05-12 18:40:49.322942	gpcr	y_reconstruction.estimators.brf_gso	brf_gso	1.0	1.0	1.0	1.0	1.0	1.0	0.24493098290721851	0.8040486220535743	0.23728813559322032	0.8978468845698657	0.28316497619993997	0.8762420812297006	0.43959009494492	0.8609648580727558	0.2804428044280443	0.9323335782738595	0.3445998718655346	0.8749653249838641	0.15008805701352487	0.7110782560858204	0.1218274111675127	0.917311961689105	0.15917478837438756	0.7838158437628937	27.925593376159668	2.4113080501556396
11	2023-05-12 18:41:22.798395	beddb1bec150d541520ec959ba98ddcd4c2a375ac52291b44e0a7260185ce2e5	2023-05-12 18:40:49.322942	gpcr	y_reconstruction.estimators.brf_gso	brf_gso	1.0	1.0	1.0	1.0	1.0	1.0	0.31334884779499605	0.7314271887538879	0.26424870466321243	0.8906107575362707	0.26246556458865844	0.827214438524449	0.42090977296411936	0.8370685965526634	0.23346303501945526	0.9339952690174943	0.2989928728665514	0.8535692515206932	0.16348551893280222	0.6947926102251901	0.17674418604651163	0.9059801224907915	0.18826674323941353	0.8106949506014198	25.73248600959778	2.5418970584869385
12	2023-05-12 18:41:22.798395	beddb1bec150d541520ec959ba98ddcd4c2a375ac52291b44e0a7260185ce2e5	2023-05-12 18:40:49.322942	gpcr	y_reconstruction.estimators.brf_gso	brf_gso	1.0	1.0	1.0	1.0	1.0	1.0	0.18678098268910542	0.7686628544571519	0.19034852546916892	0.8987088307538014	0.23279447370803827	0.8380524929500235	0.48066879040923993	0.8448284534335786	0.31967213114754095	0.9371745630998949	0.3666172782119925	0.8603086779266161	0.1531463504153499	0.7774105040292091	0.2096774193548387	0.895522765720565	0.2503994292739692	0.8510380884481603	29.159555912017822	1.9831595420837402
13	2023-05-12 18:41:22.798395	beddb1bec150d541520ec959ba98ddcd4c2a375ac52291b44e0a7260185ce2e5	2023-05-12 18:40:49.322942	gpcr	y_reconstruction.estimators.brf_gso	brf_gso	1.0	1.0	1.0	1.0	1.0	1.0	0.2743148530853598	0.7912780522650158	0.21329639889196678	0.9038126198256206	0.26042905174951203	0.8405250312518602	0.42567303957082736	0.8080093765240786	0.2823529411764706	0.9312658516232165	0.32144358904654996	0.8401703821405534	0.1959306213307447	0.8047124600638977	0.22594142259414227	0.9014160878620499	0.27568347589923825	0.820243166489173	29.628926515579224	2.0118002891540527
14	2023-05-12 18:41:22.798395	beddb1bec150d541520ec959ba98ddcd4c2a375ac52291b44e0a7260185ce2e5	2023-05-12 18:40:49.322942	gpcr	y_reconstruction.estimators.brf_gso	brf_gso	1.0	1.0	1.0	1.0	1.0	1.0	0.206909983905328	0.7584161159852074	0.21965317919075142	0.9060560625537385	0.2493059043134409	0.8540192529208492	0.4665828386539471	0.8055649189107068	0.2888086642599278	0.9254283477383345	0.32393055012702215	0.8441036974438834	0.14295055037199422	0.7695328582739509	0.1545454545454545	0.9061747748818687	0.20748466572315316	0.8387806809184482	30.251523971557617	1.9041461944580078
15	2023-05-12 18:41:22.798395	beddb1bec150d541520ec959ba98ddcd4c2a375ac52291b44e0a7260185ce2e5	2023-05-12 18:40:49.322942	gpcr	y_reconstruction.estimators.brf_gso	brf_gso	1.0	1.0	1.0	1.0	1.0	1.0	0.2608795005900955	0.7135510849909584	0.25662482566248257	0.8976051900384335	0.24911137060994734	0.8185457793349408	0.37800585339174425	0.7898490251119035	0.22818791946308725	0.917562838691545	0.2720090214858511	0.82458788082413	0.16113814398854032	0.7575000000000001	0.2053231939163498	0.8855947273125963	0.23649337440138013	0.8621224489795918	31.628303050994873	1.7864396572113037
0	2023-05-12 18:42:49.193328	6c25d35e3036ed0f47d738f8ab2ba872c44a2c8161d77b46300b79399675cab9	2023-05-12 18:41:22.823521	ion_channels	y_reconstruction.estimators.brf_gso	brf_gso	1.0	1.0	1.0	1.0	1.0	1.0	0.4457629477491059	0.8281392715305727	0.27942293090356873	0.9169521992378803	0.3269313686242131	0.886793501087228	0.6861609170826675	0.9025914007941942	0.46693386773547096	0.947914850284516	0.5031143362934803	0.9312784828924251	0.26765529477935823	0.7645912910618793	0.21323529411764705	0.8899975810353169	0.2459699517783525	0.8343459308857232	72.12816834449768	9.107892990112305
1	2023-05-12 18:42:49.193328	6c25d35e3036ed0f47d738f8ab2ba872c44a2c8161d77b46300b79399675cab9	2023-05-12 18:41:22.823521	ion_channels	y_reconstruction.estimators.brf_gso	brf_gso	0.9998399470899471	0.9997624908235091	0.9936745255894192	0.9995434612838122	0.9934583658789553	0.9999969761563179	0.1700293618639619	0.6415992425546566	0.20564971751412428	0.9302441753424919	0.18657377425204244	0.745142758773332	0.7145912023396389	0.8765483592841655	0.40823970037453183	0.9396662487912466	0.44636157668082777	0.908160469628885	0.0921727688679907	0.5877918101798699	0.13636363636363638	0.9130964835153164	0.10647322867064078	0.6708402432283029	66.12629580497742	4.654867649078369
2	2023-05-12 18:42:49.193328	6c25d35e3036ed0f47d738f8ab2ba872c44a2c8161d77b46300b79399675cab9	2023-05-12 18:41:22.823521	ion_channels	y_reconstruction.estimators.brf_gso	brf_gso	1.0	1.0	1.0	1.0	1.0	1.0	0.24256322825362664	0.6395506792058516	0.18961253091508654	0.9050887984600405	0.16680509313974204	0.719538706025775	0.7017808276931309	0.8728768341485105	0.4151992585727526	0.9396458446394504	0.4496862533661625	0.9061772310327223	0.13678017028373518	0.6093215396578539	0.12108559498956158	0.8888649520288506	0.104604210778513	0.6512587480559876	70.2736189365387	7.002366781234741
3	2023-05-12 18:42:49.193328	6c25d35e3036ed0f47d738f8ab2ba872c44a2c8161d77b46300b79399675cab9	2023-05-12 18:41:22.823521	ion_channels	y_reconstruction.estimators.brf_gso	brf_gso	0.9998125722216542	0.9997647159479808	0.9931549471064094	0.9995464694888759	0.992944508445281	0.9999967567361251	0.2932472889293227	0.7031450661774341	0.30421982335623166	0.9259160492703188	0.28501047662165635	0.7465401247946131	0.7059899669039277	0.8747404844290658	0.38336347197106696	0.9364876700644418	0.42689342133443686	0.9006762105072709	0.18804321537014096	0.6500487430680965	0.1932367149758454	0.904408826656328	0.17474545191215657	0.6737650424304412	72.88764977455139	8.452502727508545
